SNPName	SNPChr	SNPChrPos	ProbeName	ProbeChr	ProbeCenterChrPos	OverallZScore
cg08629884	4	1719935	ENSG00000159674	4	1181735	-4.6887819
cg25938025	6	167507953	ENSG00000112486	6	167539239	-4.6884465
cg18802138	16	85981732	ENSG00000131143	16	85836444	4.6886549
cg14215515	9	129101945	ENSG00000196814	9	129179224	-4.6878246
cg02042712	16	57702191	ENSG00000205336	16	57671754	-4.68788
cg08418872	12	6442954	ENSG00000010610	12	6912999	-4.6866467
cg00686197	6	31733619	ENSG00000237541	6	32712055	-4.68646
cg02032488	7	645682	ENSG00000237181	7	645470	4.6866066
cg10491452	16	88866579	ENSG00000129993	16	88992439	4.6865604
cg25390413	1	2390701	ENSG00000149527	1	2397194	-4.686165
cg04439241	11	45101545	ENSG00000135365	11	46046928	4.6863907
cg05033369	1	161676469	ENSG00000118217	1	161834972	4.6861053
cg27457191	7	77429766	ENSG00000127951	7	76825915	-4.68521
cg19868593	6	31744816	ENSG00000204396	6	31739237	-4.6853144
cg22692511	11	117069918	ENSG00000254851	11	117007771	-4.6846504
cg23654219	6	31127527	ENSG00000234745	6	31323307	4.6848534
cg16208053	10	135379167	ENSG00000130649	10	135354317	-4.6842344
cg25739938	2	9610573	ENSG00000143797	2	9068381	4.6842467
cg08121164	15	29404922	ENSG00000034053	15	29270073	4.6842651
cg08379897	2	85805573	ENSG00000186854	2	85091453	-4.6838383
cg26665480	2	98280029	ENSG00000230606	2	98086433	-4.6831108
cg06898830	1	86861147	ENSG00000122417	1	86837266	4.6832655
cg15548859	1	2381299	ENSG00000149527	1	2397194	4.6833398
cg24768187	6	31646077	ENSG00000206337	6	31406881	-4.6829427
cg10498814	2	86142098	ENSG00000042493	2	85633713	-4.6826368
cg08506353	6	33096312	ENSG00000223865	6	33049340	-4.6827079
cg02512505	16	56659504	ENSG00000125148	16	56642760	-4.6823036
cg18074189	12	29770547	ENSG00000133687	12	29795732	4.6824785
cg06732516	19	55667533	ENSG00000105048	19	55652442	-4.6821948
cg26723766	5	140738008	ENSG00000178913	5	140699193	-4.6814774
cg01917657	22	50617092	ENSG00000073150	22	50613941	-4.6815475
cg03477904	2	242040792	ENSG00000115687	2	242067596	-4.6815895
cg12082302	1	6421246	ENSG00000162413	1	6662725	-4.6802458
cg25975071	19	55173527	ENSG00000186818	19	55168575	4.6804445
cg04225088	11	33278138	ENSG00000166016	11	34276045	-4.6800209
cg11298343	19	41306102	ENSG00000105202	19	40331076	-4.6801886
cg26674715	14	52780607	ENSG00000125384	14	52788173	-4.6797207
cg21209510	1	2119550	ENSG00000182873	1	2114530	4.6796315
cg26327732	5	125931120	ENSG00000164904	5	125904321	-4.6792806
cg24319143	6	312026	ENSG00000112679	6	321726	-4.6790331
cg08539067	3	49395937	ENSG00000164054	3	48525728	-4.6790787
cg26870438	10	6186015	ENSG00000196372	10	5694694	4.6792157
cg21999229	6	31540014	ENSG00000204482	6	31555293	-4.6789201
cg06264679	6	32121385	ENSG00000204301	6	32177232	-4.678488
cg11281641	2	171674855	ENSG00000198586	2	171967578	4.6784814
cg17448192	3	186718773	ENSG00000113916	3	187451340	-4.6774552
cg12835949	11	67070698	ENSG00000174791	11	66101012	4.6774541
cg24160569	10	62011397	ENSG00000151150	10	62140703	4.6773936
cg00519069	19	14491737	ENSG00000123146	19	14505425	-4.6767417
cg03737367	19	50004997	ENSG00000269404	19	50928382	4.6769017
cg06996599	6	30619232	ENSG00000204469	6	31597022	-4.6764927
cg18293662	3	27766054	ENSG00000163508	3	27760823	4.6765645
cg24130561	14	95621686	ENSG00000100721	14	96178418	4.6760975
cg13912964	7	100867281	ENSG00000196411	7	100412654	-4.675088
cg08387293	1	984335	ENSG00000188290	1	934947	4.6753298
cg20986887	6	28887236	ENSG00000204713	6	28881272	4.6745264
cg15841167	6	29633622	ENSG00000204681	6	29562579	-4.6741429
cg10061805	10	111694956	ENSG00000108039	10	111653917	4.674233
cg23588049	12	75784814	ENSG00000139278	12	75886046	4.6740468
cg06400255	16	30063046	ENSG00000103549	16	30780347	-4.6737155
cg04287574	1	201619574	ENSG00000134369	1	201694256	4.6739676
cg14126392	9	138985942	ENSG00000148411	9	138942757	4.6736159
cg00552704	6	32121372	ENSG00000204301	6	32177232	4.6730156
cg13329862	6	30850828	ENSG00000204580	6	30856065	4.6730277
cg11906829	7	142326322	ENSG00000211747	7	142334538	4.6728293
cg18942579	17	57915725	ENSG00000167434	17	58237778	4.6727933
cg19907483	19	6040150	ENSG00000125726	19	6593654	-4.6720747
cg23642826	1	6645463	ENSG00000162413	1	6662725	-4.672084
cg14412134	14	64912369	ENSG00000126822	14	65192215	-4.6718048
cg00176675	8	141572142	ENSG00000022567	8	142267834	4.6716267
cg06615912	11	64008643	ENSG00000231680	11	64162558	4.6717517
cg04055490	17	8058964	ENSG00000179593	17	7947393	-4.6712845
cg06055873	7	27142204	ENSG00000233429	7	27137575	4.6708306
cg08939394	1	17614096	ENSG00000074964	1	17945349	4.670893
cg02452418	19	39056078	ENSG00000196218	19	39001271	-4.6702009
cg07931785	12	8026515	ENSG00000059804	12	8080348	4.670407
cg02646515	2	128168939	ENSG00000136732	2	127433877	4.6705496
cg00010853	6	30653167	ENSG00000204632	6	29796823	4.6703042
cg02470690	6	27839500	ENSG00000197903	6	27110346	4.6703101
cg08399444	12	13248548	ENSG00000111261	12	12492836	-4.6696606
cg23499749	2	113345317	ENSG00000125637	2	113937858	4.6698284
cg23492779	6	36928572	ENSG00000164530	6	36927411	-4.6694123
cg23313755	10	112180280	ENSG00000138166	10	112264449	-4.6695205
cg16710124	1	44716010	ENSG00000198520	1	45165813	-4.6695888
cg22137815	8	97585462	ENSG00000156471	8	97311583	4.6695674
cg13790259	19	42704706	ENSG00000160570	19	42713521	4.6693279
cg10523696	4	106750	ENSG00000250312	4	141082	-4.6689374
cg02385820	19	39359726	ENSG00000104814	19	39093901	-4.6689948
cg27044649	12	124986310	ENSG00000073060	12	125314308	-4.6684941
cg00305585	16	1610898	ENSG00000131634	16	1592135	-4.6682053
cg06154903	11	64642510	ENSG00000167770	11	63761304	-4.6682309
cg05875066	14	104625201	ENSG00000179627	14	105268991	4.668491
cg01101380	1	36039173	ENSG00000116819	1	36049950	-4.6681405
cg09711214	11	12924777	ENSG00000133794	11	13353506	4.6682525
cg01638311	11	65887055	ENSG00000173465	11	65339657	4.6681334
cg04192168	15	64806693	ENSG00000157734	15	64446797	-4.6677892
cg25466245	1	223407047	ENSG00000162909	1	223926507	4.6679736
cg19020666	1	178452504	ENSG00000075391	1	178255754	4.6679752
cg11906162	19	8568760	ENSG00000183019	19	7743113	-4.6672125
cg10174063	6	29645038	ENSG00000204592	6	30459613	-4.6668974
cg24886439	6	167117898	ENSG00000071242	6	167071395	4.667026
cg07898949	17	30821909	ENSG00000176749	17	30815955	4.6669266
cg01598009	6	30286162	ENSG00000206503	6	29911349	-4.6664969
cg07265015	5	176938474	ENSG00000160883	5	176317101	-4.6658517
cg08796391	7	2113347	ENSG00000106003	7	2560487	-4.6659482
cg11301069	17	8027502	ENSG00000129245	17	7506368	4.6656456
cg02074956	16	4730609	ENSG00000102858	16	4703734	-4.6648639
cg04476062	19	12175974	ENSG00000171291	19	11977053	-4.6642363
cg19334176	10	442981	ENSG00000151240	10	527906	4.6644739
cg00545916	17	56565392	ENSG00000176160	17	56531636	4.6645339
cg20005074	7	35794187	ENSG00000122557	7	35703507	-4.6634534
cg00551647	21	27943682	ENSG00000166265	21	27892065	-4.663334
cg24730612	14	75649925	ENSG00000119655	14	74951887	-4.6633497
cg27166581	1	155044274	ENSG00000160712	1	154409797	4.6633688
cg14820908	5	178986412	ENSG00000176783	5	179007293	4.6629849
cg15694146	1	27823372	ENSG00000130766	1	28597520	-4.6624451
cg21421171	8	145755615	ENSG00000213563	8	145752816	-4.6622384
cg26829395	15	40217855	ENSG00000128928	15	40712916	4.6624293
cg25738529	12	49938018	ENSG00000135519	12	49942515	-4.6620543
cg17254229	2	121336665	ENSG00000088179	2	120629300	-4.6620629
cg20256245	22	29877285	ENSG00000100285	22	29881799	-4.6620685
cg06242216	2	219125645	ENSG00000179921	2	219126400	4.6622335
cg07599366	16	89033692	ENSG00000172530	16	88046887	4.6620226
cg25283432	12	125282561	ENSG00000073060	12	125314308	4.662116
cg06468347	17	3705827	ENSG00000083454	17	3587595	-4.6616299
cg23149687	5	119801643	ENSG00000184838	5	119911500	-4.661432
cg05487507	17	46671861	ENSG00000182742	17	46655174	-4.6615669
cg01522592	11	75235263	ENSG00000158555	11	75191316	-4.6613619
cg17834632	17	81039699	ENSG00000176845	17	81045215	4.6615749
cg27059340	5	70308449	ENSG00000226259	5	69727532	4.6613087
cg10066188	2	73927710	ENSG00000204872	2	73928093	-4.6608123
cg22381196	16	72041328	ENSG00000140836	16	72955190	-4.6607654
cg08495545	17	76965261	ENSG00000108679	17	76971755	4.660953
cg19957162	2	208631211	ENSG00000163251	2	208630798	-4.6604081
cg24380653	13	31308461	ENSG00000238121	13	30932844	-4.6598394
cg21784036	12	39299726	ENSG00000139117	12	39170928	4.6600098
cg03450635	4	159094213	ENSG00000164125	4	159070048	4.6598701
cg26929394	11	112435198	ENSG00000149294	11	112990577	4.6598985
cg08502159	6	31631590	ENSG00000204438	6	31631533	4.659911
cg09826895	1	111744309	ENSG00000162777	1	111738476	-4.6593141
cg24065807	14	22978681	ENSG00000255569	14	22090355	-4.6586463
cg01923337	16	2571449	ENSG00000162066	16	2575890	-4.6583091
cg02682052	19	3468010	ENSG00000007264	19	3790049	-4.6583354
cg00219303	22	38146921	ENSG00000100385	22	37546486	-4.6581529
cg19587534	1	36038775	ENSG00000116819	1	36049950	4.6578981
cg07728874	11	118213272	ENSG00000167286	11	118211564	4.6571101
cg05856556	7	150104657	ENSG00000213203	7	150417508	4.6568249
cg13280080	6	30113738	ENSG00000204592	6	30459613	4.656971
cg23889684	22	36556813	ENSG00000128284	22	36549298	-4.6562869
cg12811871	4	2322078	ENSG00000063978	4	2545497	-4.6562893
cg12016809	21	47604291	ENSG00000142156	21	47413307	4.6565016
cg21533897	11	64377181	ENSG00000068971	11	64693486	-4.6557273
cg01960300	1	145727016	ENSG00000117281	1	145705706	4.6559086
cg00108715	3	52565015	ENSG00000010327	3	52543932	-4.6554206
cg27612129	16	57017547	ENSG00000087258	16	56308329	-4.6554443
cg24362829	1	178455559	ENSG00000075391	1	178255754	4.655641
cg02324367	8	1809112	ENSG00000104728	8	1839474	-4.6551953
cg11957248	10	105238964	ENSG00000138172	10	105209601	-4.654885
cg12135835	19	21324444	ENSG00000188171	19	20823634	4.6547693
cg00206468	16	85989971	ENSG00000153786	16	85026464	-4.6542236
cg21775570	1	2171786	ENSG00000149527	1	2397194	-4.6536244
cg04246957	7	157696541	ENSG00000155093	7	157856115	4.6538367
cg12343777	17	7942342	ENSG00000179593	17	7947393	-4.6532763
cg17864091	20	62200091	ENSG00000130589	20	62197515	4.6533881
cg25340674	1	145040458	ENSG00000231360	1	144430398	-4.6529672
cg02743674	11	2433420	ENSG00000110665	11	2320577	4.652842
cg05931054	6	11654598	ENSG00000111863	6	11759783	-4.6525544
cg13921245	6	33053791	ENSG00000204252	6	32974672	4.6524023
cg16574310	16	810965	ENSG00000090565	16	524315	-4.6521834
cg14896559	19	3481909	ENSG00000095932	19	3477472	4.6519689
cg13760038	22	25801048	ENSG00000100058	22	25880446	-4.6514064
cg01413790	19	35330180	ENSG00000261754	19	35303993	-4.6514921
cg27143082	6	31744628	ENSG00000204396	6	31739237	-4.6512679
cg00483217	2	25321917	ENSG00000084733	2	26308649	4.6510623
cg27288226	19	57618436	ENSG00000179909	19	58214657	4.6510629
cg13708645	12	121974257	ENSG00000130779	12	122831579	-4.6506053
cg11294364	19	56367316	ENSG00000166770	19	57000327	-4.6502596
cg13172153	1	201391747	ENSG00000133067	1	202225969	4.6504343
cg04682967	22	37608626	ENSG00000183473	22	37604320	4.6505887
cg16308533	17	40838983	ENSG00000037042	17	40815173	-4.649628
cg09904051	6	31139796	ENSG00000204520	6	31377224	4.6498306
cg25956483	6	32906557	ENSG00000237441	6	33263266	-4.6484334
cg22481695	7	127035858	ENSG00000128594	7	127669642	-4.6482808
cg20701183	1	87799866	ENSG00000143013	1	87803469	4.6485218
cg08162948	6	32374184	ENSG00000237541	6	32712055	-4.6480479
cg00889709	8	59043423	ENSG00000035681	8	59534233	-4.6481934
cg03475293	6	7051255	ENSG00000153162	6	7804342	-4.6472786
cg13183651	17	39151857	ENSG00000108244	17	39086417	4.6472357
cg15777335	10	13736109	ENSG00000165626	10	13525729	4.6471615
cg14084609	14	100610359	ENSG00000140105	14	100821633	4.646965
cg26645432	6	33048454	ENSG00000223865	6	33049340	-4.6455508
cg25809841	19	51162684	ENSG00000105472	19	51227780	-4.6455881
cg06023570	2	7058545	ENSG00000151692	2	7132970	4.6456923
cg17163760	7	29186267	ENSG00000106069	7	29357950	-4.6453148
cg14441480	6	32729500	ENSG00000237541	6	32712055	-4.6453196
cg12547959	5	14326105	ENSG00000145569	5	14598500	4.6454108
cg15846744	7	94284850	ENSG00000242265	7	94292322	-4.6450558
cg11237948	19	45976440	ENSG00000125740	19	45974845	-4.6446546
cg07979747	6	30860088	ENSG00000204580	6	30856065	4.6447735
cg09352518	19	21265373	ENSG00000237440	19	20733623	-4.6436899
cg26347740	8	144779910	ENSG00000181097	8	144779453	4.6434482
cg19672873	1	222910534	ENSG00000197520	1	222917348	4.6434763
cg19701828	2	219235467	ENSG00000163464	2	219029643	4.643548
cg27627006	11	96072658	ENSG00000184384	11	95893072	-4.6430312
cg21268578	22	38029430	ENSG00000183473	22	37604320	-4.6428571
cg27278729	11	61666595	ENSG00000124942	11	62262361	-4.6429674
cg07565042	11	10543456	ENSG00000133789	11	9730081	4.6428763
cg20560182	5	140700478	ENSG00000178913	5	140699193	-4.6424684
cg05287481	11	17249919	ENSG00000197149	11	17250257	-4.642385
cg07189222	6	32847479	ENSG00000237541	6	32712055	-4.6423862
cg08102294	3	13063918	ENSG00000144711	3	13026668	4.6425942
cg04822495	12	94676640	ENSG00000136040	12	94621975	-4.6419009
cg06394247	9	36986788	ENSG00000196092	9	36933687	4.6421409
cg24535650	1	85510940	ENSG00000153898	1	85427032	4.6418509
cg21542078	19	49699958	ENSG00000130529	19	49688045	4.6417397
cg10471113	16	1587842	ENSG00000065054	16	2082192	-4.6412515
cg13980609	11	66883069	ENSG00000006534	11	67786396	-4.6411046
cg25513659	17	183931	ENSG00000262061	17	182137	4.641337
cg11176472	10	363662	ENSG00000151240	10	527906	-4.6408953
cg10396713	8	602097	ENSG00000104714	8	626426	4.6410276
cg10254923	16	769848	ENSG00000103253	16	781230	4.6409106
cg04781080	15	68924114	ENSG00000103647	15	68945726	-4.6398425
cg09595384	11	134454703	ENSG00000080854	11	133806032	4.6396777
cg20157339	8	103249036	ENSG00000104490	8	102917953	4.6393882
cg23599716	1	44686746	ENSG00000117400	1	43810960	4.6389452
cg07479014	1	1534392	ENSG00000189339	1	1608553	-4.6382483
cg07516252	14	24641201	ENSG00000100918	14	24645262	-4.6381772
cg11110759	14	101282635	ENSG00000214548	14	101286557	-4.638197
cg14043527	11	64642468	ENSG00000167770	11	63761304	-4.637977
cg23372723	17	1015100	ENSG00000074660	17	1543096	-4.6376861
cg23437843	3	44596312	ENSG00000196345	3	44616175	4.6376238
cg24434988	11	291678	ENSG00000142102	11	292621	4.6376838
cg20201143	6	33398485	ENSG00000204287	6	32410221	-4.6372028
cg25593631	1	9687880	ENSG00000232208	1	8967627	-4.6373041
cg27537053	1	44069790	ENSG00000117410	1	44442063	-4.637111
cg02804047	6	32330149	ENSG00000196126	6	32552085	4.6371988
cg21250433	12	10283763	ENSG00000111796	12	9753814	4.6368734
cg21570988	6	32116793	ENSG00000221988	6	32126336	-4.6364023
cg20640246	12	89749670	ENSG00000246363	12	89408957	-4.6363746
cg05463966	11	67803951	ENSG00000006534	11	67786396	4.6364572
cg19393762	19	55661824	ENSG00000105048	19	55652442	-4.6358176
cg03920003	1	154581959	ENSG00000160710	1	154577506	4.6356908
cg19887824	6	32797476	ENSG00000241106	6	32782682	4.6353926
cg23026602	19	21646557	ENSG00000188171	19	20823634	4.6351513
cg13100600	1	958303	ENSG00000187608	1	949361	4.6348619
cg11097541	7	27208140	ENSG00000078399	7	27206085	4.6347979
cg20288927	1	25243300	ENSG00000020633	1	25258807	-4.6343427
cg08861957	5	130596889	ENSG00000217128	5	130947147	-4.6338412
cg00267142	6	167104553	ENSG00000071242	6	167071395	-4.6336037
cg20680163	8	145033743	ENSG00000178814	8	145112451	-4.6337481
cg00153306	3	46741492	ENSG00000160796	3	47036183	4.6339459
cg19268453	6	32905066	ENSG00000237441	6	33263266	4.6336113
cg23708206	17	79792877	ENSG00000175866	17	79050090	-4.6333621
cg20290167	17	81040724	ENSG00000178927	17	80404585	-4.6329956
cg21272279	12	75785232	ENSG00000139278	12	75886046	4.6331468
cg01809639	1	167602812	ENSG00000197965	1	167725792	-4.6326412
cg25510753	7	130008536	ENSG00000158525	7	129996600	4.6329652
cg03588357	14	91720125	ENSG00000165914	14	91144877	4.6326457
cg01207176	22	39887895	ENSG00000128268	22	39870774	-4.631929
cg19189864	10	105372137	ENSG00000107957	10	105481793	-4.6319593
cg25921609	17	8379177	ENSG00000239697	17	7458566	4.6321931
cg25642476	6	29595011	ENSG00000204642	6	29698428	4.6318032
cg05262533	6	32818276	ENSG00000168394	6	32817370	-4.6314354
cg10627428	3	122514814	ENSG00000173200	3	122327171	-4.6313409
cg06857094	6	31762442	ENSG00000196126	6	32552085	4.6313455
cg09358973	1	201618030	ENSG00000134369	1	201694256	-4.6307486
cg26529864	2	74375903	ENSG00000159399	2	75090797	4.6308676
cg02728209	2	175202507	ENSG00000144354	2	174226636	-4.6304018
cg10109841	3	135969910	ENSG00000114054	3	136012943	-4.6304671
cg01738457	11	86207067	ENSG00000151376	11	86267914	-4.6305735
cg16745930	10	100220761	ENSG00000119943	10	100159131	4.6304554
cg24129923	17	7814251	ENSG00000132535	17	7108115	4.6305181
cg02240622	15	40601467	ENSG00000104081	15	40390592	4.6302079
cg05481085	12	109549821	ENSG00000076555	12	109630215	-4.6296372
cg12033075	1	9788719	ENSG00000142583	1	9121851	-4.6294591
cg04906656	6	30069681	ENSG00000206503	6	29911349	-4.629237
cg07010337	6	32193187	ENSG00000237541	6	32712055	-4.6290326
cg20725941	19	52900879	ENSG00000221923	19	52881109	4.6292478
cg08325845	6	29974886	ENSG00000204632	6	29796823	4.628983
cg02235941	16	84787993	ENSG00000103154	16	84019309	-4.6283061
cg14919082	2	54901007	ENSG00000163001	2	55759877	4.6285457
cg06038367	16	30198322	ENSG00000149932	16	29968289	4.6285686
cg15995714	10	134222445	ENSG00000151650	10	135053304	-4.6280149
cg10161638	7	157191746	ENSG00000155093	7	157856115	-4.6276985
cg19642408	2	9894335	ENSG00000134308	2	9747622	-4.6275316
cg02637105	7	143084573	ENSG00000159840	7	143083188	4.6275849
cg08232654	14	25075816	ENSG00000100450	14	25077295	-4.6271817
cg04334324	19	58110862	ENSG00000196724	19	58440006	-4.6269218
cg13701117	19	3746493	ENSG00000105289	19	3729459	4.6271669
cg04659439	16	2549625	ENSG00000162078	16	2884568	4.6271674
cg07917901	14	35870136	ENSG00000165389	14	34916778	4.6271907
cg20481655	14	22979114	ENSG00000211785	14	22309689	4.6271919
cg13798746	6	32038887	ENSG00000242574	6	32905626	4.6268342
cg20995564	2	145171987	ENSG00000169554	2	145213857	-4.6263635
cg15550953	1	6036414	ENSG00000162413	1	6662725	4.626478
cg03938432	6	69345836	ENSG00000230910	6	69343385	4.6265078
cg05554966	6	31648514	ENSG00000204428	6	31648139	4.6262788
cg21232625	6	33161346	ENSG00000237541	6	32712055	4.6259383
cg03411579	12	76552688	ENSG00000187109	12	76458741	-4.6255585
cg16285854	11	85469247	ENSG00000137501	11	85463725	4.6256728
cg14380635	9	131672404	ENSG00000136802	9	131662354	4.6254568
cg21481950	6	29601498	ENSG00000204681	6	29562579	-4.6251853
cg01692842	11	134126316	ENSG00000166086	11	133980358	4.6253648
cg19911801	1	2435632	ENSG00000149527	1	2397194	-4.6249479
cg22043381	8	123850492	ENSG00000178764	8	123890191	4.6246611
cg23296792	5	147777756	ENSG00000145882	5	148743393	4.6247379
cg25330361	10	135342365	ENSG00000130649	10	135354317	4.624761
cg05003322	1	32169658	ENSG00000116478	1	32778461	4.624458
cg27583815	6	30131467	ENSG00000204632	6	29796823	4.6243386
cg18445426	2	89159205	ENSG00000244437	2	89384978	4.6240835
cg19391265	19	12273496	ENSG00000171291	19	11977053	-4.6236676
cg07961098	14	64228680	ENSG00000054654	14	64506424	4.6238539
cg08476595	9	115774505	ENSG00000228623	9	115767001	4.6238962
cg03289764	12	9799810	ENSG00000139187	12	9132998	-4.6232028
cg16920238	17	80076330	ENSG00000178927	17	80404585	-4.6233644
cg23082281	1	213032677	ENSG00000162769	1	213052151	4.6232327
cg01244006	12	6485916	ENSG00000111319	12	6471452	-4.6229772
cg04275506	1	12445337	ENSG00000177674	1	11805500	-4.6224082
cg26129669	6	29593865	ENSG00000238024	6	29961184	-4.6222142
cg08163918	12	57628654	ENSG00000111602	12	56827045	-4.6220087
cg05481929	16	57505010	ENSG00000125170	16	57513551	-4.6218059
cg01599714	8	142285223	ENSG00000184489	8	142421856	-4.6217092
cg23004160	19	21646281	ENSG00000188171	19	20823634	-4.6217684
cg04240583	1	151485258	ENSG00000143367	1	151534420	4.6216143
cg08182454	19	46529189	ENSG00000012061	19	45946338	4.6216325
cg02773698	11	72682412	ENSG00000175591	11	72938370	4.6216967
cg02347984	6	26170553	ENSG00000197903	6	27110346	4.6217317
